Log file open, 03/01/23 14:04:50
[2023.03.01-01.06.22:821][354]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.03.01-01.06.22:822][354]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.03.01-01.06.22:827][354]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2023.03.01-01.06.22:890][361]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2023.03.01-01.06.40:528][422]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.03.01-01.06.40:529][422]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Error303/Maps/Main_Menu.Main_Menu
[2023.03.01-01.06.40:529][422]Cmd: MAP LOAD FILE="../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/Main_Menu.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.01-01.06.40:529][422]LightingResults: New page: Lighting Build
[2023.03.01-01.06.40:529][422]LoadErrors: New page: Loading map: Main_Menu.umap
[2023.03.01-01.06.40:530][422]LogWorld: UWorld::CleanupWorld for Main_Menu, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.06.40:530][422]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.06.40:530][422]MapCheck: New page: Map Check
[2023.03.01-01.06.40:530][422]LightingResults: New page: Lighting Build
[2023.03.01-01.06.40:536][422]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.01-01.06.40:537][422]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2023.03.01-01.06.40:542][422]LogAudio: Display: Audio Device (ID: 1) registered with world 'Main_Menu'.
[2023.03.01-01.06.40:542][422]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.06.40:542][422]LogAIModule: Creating AISystem for world Main_Menu
[2023.03.01-01.06.40:549][422]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.01-01.06.40:557][422]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.03.01-01.06.40:564][422]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.01-01.06.40:565][422]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.082ms to complete.
[2023.03.01-01.06.40:565][422]LogFileHelpers: Loading map 'Main_Menu' took 0.036
[2023.03.01-01.06.44:028][832]LogUObjectHash: Compacting FUObjectHashTables data took   0.23ms
[2023.03.01-01.06.44:087][832]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS
[2023.03.01-01.06.44:087][832]Cmd: MAP LOAD FILE="../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/TEST_THOMAS.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.01-01.06.44:087][832]LightingResults: New page: Lighting Build
[2023.03.01-01.06.44:087][832]LoadErrors: New page: Loading map: TEST_THOMAS.umap
[2023.03.01-01.06.44:110][832]LogWorld: UWorld::CleanupWorld for Main_Menu, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.06.44:110][832]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.06.44:110][832]MapCheck: New page: Map Check
[2023.03.01-01.06.44:110][832]LightingResults: New page: Lighting Build
[2023.03.01-01.06.44:116][832]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.01-01.06.44:117][832]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2023.03.01-01.06.44:118][832]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.06.44:118][832]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.06.44:126][832]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.03.01-01.06.44:133][832]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.03.01-01.06.44:141][832]LogAudio: Display: Audio Device (ID: 1) registered with world 'TEST_THOMAS'.
[2023.03.01-01.06.44:141][832]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.06.44:141][832]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.03.01-01.06.44:152][832]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.01-01.06.44:160][832]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.03.01-01.06.44:167][832]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.01-01.06.44:168][832]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.095ms to complete.
[2023.03.01-01.06.44:168][832]LogFileHelpers: Loading map 'TEST_THOMAS' took 0.081
[2023.03.01-01.06.45:046][906]LogUObjectHash: Compacting FUObjectHashTables data took   0.26ms
[2023.03.01-01.06.45:184][906]LogStaticMesh: Display: Building static mesh washingmachine_1_5x1x1_6...
[2023.03.01-01.06.45:186][906]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Error303/Maps/Untitled.Untitled
[2023.03.01-01.06.45:187][906]Cmd: MAP LOAD FILE="../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/Untitled.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.01-01.06.45:187][906]LightingResults: New page: Lighting Build
[2023.03.01-01.06.45:187][906]LoadErrors: New page: Loading map: Untitled.umap
[2023.03.01-01.06.45:189][906]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.06.45:189][906]LogStaticMesh: Built static mesh [0.00s] /Game/Error303/3D_Assets/Jae_FBX/washingmachine_1_5x1x1_6.washingmachine_1_5x1x1_6
[2023.03.01-01.06.45:189][906]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.06.45:189][906]MapCheck: New page: Map Check
[2023.03.01-01.06.45:189][906]LightingResults: New page: Lighting Build
[2023.03.01-01.06.45:195][906]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.01-01.06.45:198][906]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.03.01-01.06.45:199][906]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.06.45:199][906]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.06.45:206][906]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.03.01-01.06.45:213][906]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.03.01-01.06.45:220][906]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.03.01-01.06.45:220][906]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.06.45:221][906]LogAIModule: Creating AISystem for world Untitled
[2023.03.01-01.06.45:229][906]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.01-01.06.45:237][906]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2023.03.01-01.06.45:244][906]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.01-01.06.45:244][906]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.079ms to complete.
[2023.03.01-01.06.45:244][906]LogFileHelpers: Loading map 'Untitled' took 0.058
[2023.03.01-01.06.45:259][906]LogScript: Warning: Script Msg: Attempted to access index 4 from array 'Cells' of length 0 in '/Game/Error303/Blue_Prints/Grid/Grid_V2.Grid_V2_C'!
[2023.03.01-01.06.45:259][906]LogScript: Warning: Last function called:
	/Game/Error303/Blue_Prints/Grid/Grid_V2.Grid_V2_C.Calculate Transform

[2023.03.01-01.06.45:259][906]LogScript: Warning: Accessed None trying to read property CallFunc_Array_Get_Item_4
	Grid_V2_C /Game/Error303/Maps/Untitled.Untitled:PersistentLevel.Grid_V2_C_1
	Function /Game/Error303/Blue_Prints/Grid/Grid_V2.Grid_V2_C:Calculate Transform:0182
[2023.03.01-01.06.52:287][653]LogDerivedDataCache: D:/Users/MDS00001VP/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.057 and deleted 0 files with total size 0 MiB. Scanned 1121 files in 1116 folders with total size 27 MiB.
[2023.03.01-01.07.03:933][458]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.03.01-01.07.03:986][458]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS
[2023.03.01-01.07.03:986][458]Cmd: MAP LOAD FILE="../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/TEST_THOMAS.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.01-01.07.03:986][458]LightingResults: New page: Lighting Build
[2023.03.01-01.07.03:986][458]LoadErrors: New page: Loading map: TEST_THOMAS.umap
[2023.03.01-01.07.03:988][458]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.07.03:988][458]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.07.03:988][458]MapCheck: New page: Map Check
[2023.03.01-01.07.03:988][458]LightingResults: New page: Lighting Build
[2023.03.01-01.07.03:994][458]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.01-01.07.03:996][458]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2023.03.01-01.07.03:997][458]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.07.03:997][458]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.07.04:005][458]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.03.01-01.07.04:012][458]LogUObjectHash: Compacting FUObjectHashTables data took   0.30ms
[2023.03.01-01.07.04:019][458]LogAudio: Display: Audio Device (ID: 1) registered with world 'TEST_THOMAS'.
[2023.03.01-01.07.04:019][458]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.07.04:019][458]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.03.01-01.07.04:027][458]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.01-01.07.04:036][458]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.03.01-01.07.04:044][458]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.01-01.07.04:044][458]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.083ms to complete.
[2023.03.01-01.07.04:044][458]LogFileHelpers: Loading map 'TEST_THOMAS' took 0.058
[2023.03.01-01.07.05:140][567]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.03.01-01.07.05:145][567]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.01-01.07.05:145][567]PIE: New page: PIE session: TEST_THOMAS (2/03/2023, 3:07:05 am)
[2023.03.01-01.07.05:145][567]LogPlayLevel: Creating play world package: /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.03.01-01.07.05:147][567]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001773s)
[2023.03.01-01.07.05:147][567]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.001799s)
[2023.03.01-01.07.05:147][567]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.07.05:147][567]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.03.01-01.07.05:147][567]LogPlayLevel: PIE: World Init took: (0.000633s)
[2023.03.01-01.07.05:155][567]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.03.01-01.07.05:155][567]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.01-01.07.05:155][567]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.03.01-01.07.05:155][567]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.01-01.07.05:156][567]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.01-01.07.05:156][567]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.01-01.07.05:156][567]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.01-01.07.05:157][567]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.01-01.07.05:169][567]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.03.01-01.07.05:169][567]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.01-01.07.05:169][567]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.01-01.07.05:169][567]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.01-01.07.05:171][567]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.03.01-01.07.05:171][567]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.03.01-01.07.05:172][567]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.03.01-01.07.05:172][567]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.03.01-01.07.05:172][567]LogInit: FAudioDevice initialized.
[2023.03.01-01.07.05:172][567]LogAudio: Display: Audio Device (ID: 4) registered with world 'TEST_THOMAS'.
[2023.03.01-01.07.05:175][567]LogLoad: Game class is 'GameModeBase'
[2023.03.01-01.07.05:175][567]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-14.07.05
[2023.03.01-01.07.05:176][567]LogWorld: Bringing up level for play took: 0.000415
[2023.03.01-01.07.05:177][567]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2023.03.01-01.07.05:180][567]PIE: Server logged in
[2023.03.01-01.07.05:181][567]PIE: Play in editor total start time 0.036 seconds.
[2023.03.01-01.07.14:238][625]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.01-01.07.14:238][625]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.03.01-01.07.14:238][625]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.07.14:238][625]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.07.14:241][625]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.01-01.07.14:243][625]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.07.14:250][625]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.01-01.07.14:250][625]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.03.01-01.07.14:251][625]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.03.01-01.07.14:255][625]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.01-01.07.14:256][625]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.03.01-01.07.14:309][631]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.03.01-01.07.23:424][720]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.03.01-01.07.23:429][720]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.01-01.07.23:429][720]PIE: New page: PIE session: TEST_THOMAS (2/03/2023, 3:07:23 am)
[2023.03.01-01.07.23:429][720]LogPlayLevel: Creating play world package: /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.03.01-01.07.23:431][720]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001859s)
[2023.03.01-01.07.23:431][720]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.001886s)
[2023.03.01-01.07.23:431][720]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.07.23:431][720]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.03.01-01.07.23:432][720]LogPlayLevel: PIE: World Init took: (0.000740s)
[2023.03.01-01.07.23:440][720]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.03.01-01.07.23:440][720]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.01-01.07.23:440][720]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.03.01-01.07.23:440][720]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.01-01.07.23:441][720]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.01-01.07.23:441][720]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.01-01.07.23:441][720]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.01-01.07.23:443][720]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.01-01.07.23:454][720]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.03.01-01.07.23:454][720]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.01-01.07.23:454][720]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.01-01.07.23:454][720]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.01-01.07.23:455][720]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.03.01-01.07.23:455][720]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.03.01-01.07.23:457][720]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.03.01-01.07.23:457][720]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.03.01-01.07.23:457][720]LogInit: FAudioDevice initialized.
[2023.03.01-01.07.23:457][720]LogAudio: Display: Audio Device (ID: 5) registered with world 'TEST_THOMAS'.
[2023.03.01-01.07.23:459][720]LogLoad: Game class is 'GameModeBase'
[2023.03.01-01.07.23:459][720]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-14.07.23
[2023.03.01-01.07.23:460][720]LogWorld: Bringing up level for play took: 0.000415
[2023.03.01-01.07.23:462][720]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.03.01-01.07.23:464][720]PIE: Server logged in
[2023.03.01-01.07.23:465][720]PIE: Play in editor total start time 0.036 seconds.
[2023.03.01-01.07.26:159][ 19]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.01-01.07.26:159][ 19]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.03.01-01.07.26:159][ 19]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.07.26:159][ 19]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.07.26:162][ 19]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.01-01.07.26:163][ 19]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.07.26:170][ 19]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.01-01.07.26:170][ 19]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.03.01-01.07.26:172][ 19]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.03.01-01.07.26:176][ 19]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.03.01-01.07.26:223][ 24]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.03.01-01.08.06:369][637]LogViewport: Scene viewport resized to 1529x585, mode Windowed.
[2023.03.01-01.08.06:401][639]LogViewport: Scene viewport resized to 1543x585, mode Windowed.
[2023.03.01-01.08.06:446][641]LogViewport: Scene viewport resized to 1566x585, mode Windowed.
[2023.03.01-01.08.06:516][643]LogViewport: Scene viewport resized to 1597x585, mode Windowed.
[2023.03.01-01.08.06:563][645]LogViewport: Scene viewport resized to 1617x585, mode Windowed.
[2023.03.01-01.08.06:609][647]LogViewport: Scene viewport resized to 1627x585, mode Windowed.
[2023.03.01-01.08.06:658][649]LogViewport: Scene viewport resized to 1646x585, mode Windowed.
[2023.03.01-01.08.06:738][651]LogViewport: Scene viewport resized to 1679x585, mode Windowed.
[2023.03.01-01.08.07:130][694]LogViewport: Scene viewport resized to 1678x585, mode Windowed.
[2023.03.01-01.08.07:176][696]LogViewport: Scene viewport resized to 1665x585, mode Windowed.
[2023.03.01-01.08.07:217][698]LogViewport: Scene viewport resized to 1659x585, mode Windowed.
[2023.03.01-01.08.07:241][699]LogViewport: Scene viewport resized to 1653x585, mode Windowed.
[2023.03.01-01.08.07:272][700]LogViewport: Scene viewport resized to 1648x585, mode Windowed.
[2023.03.01-01.08.07:302][701]LogViewport: Scene viewport resized to 1647x585, mode Windowed.
[2023.03.01-01.08.07:340][703]LogViewport: Scene viewport resized to 1645x585, mode Windowed.
[2023.03.01-01.10.57:475][764]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/Error303/3D_Assets/Jae_FBX/couch_1x2x1_9.couch_1x2x1_9
[2023.03.01-01.10.57:534][764]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.10.57:924][764]LogViewport: Scene viewport resized to 1026x714, mode Windowed.
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: ================================================
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Total job queries 132, among them cache hits 8 (6.06%)
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Tracking 118 distinct input hashes that result in 97 distinct outputs (82.20%)
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: RAM used: 0.98 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.06%
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Shaders Compiled: 118
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Jobs assigned 124, completed 118 (95.16%)
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Average time worker was idle: 37.97 s
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Time job spent in pending queue: average 1.54 s, longest 9.25 s
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Job execution time: average 3.89 s, max 9.77 s
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Job life time (pending + execution): average 5.50 s, max 10.36
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 17.61 s
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Jobs were issued in 81 batches (only local compilation was used), average 1.53 jobs/batch
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Average processing rate: 6.70 jobs/sec
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Total thread time: 103.67 s
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Total thread preprocess time: 6.44 s
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Percentage time preprocessing: 6.21%
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Effective parallelization: 5.89 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.68 sec, max 1.68 sec, min 1.68 sec)
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 1.44 sec, max 1.44 sec, min 1.44 sec)
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.42 sec, max 1.84 sec, min 0.96 sec)
[2023.03.01-01.10.58:418][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 1.40 sec, max 1.40 sec, min 1.40 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS001false (compiled    1 times, average 1.35 sec, max 1.35 sec, min 1.35 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 23.23% of total time (compiled   17 times, average 1.42 sec, max 1.84 sec, min 0.96 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 11.70% of total time (compiled   15 times, average 0.81 sec, max 1.04 sec, min 0.56 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 11.69% of total time (compiled   14 times, average 0.87 sec, max 1.11 sec, min 0.62 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display:                                                 FLumenCardVS - 8.29% of total time (compiled   12 times, average 0.72 sec, max 0.91 sec, min 0.61 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 6.56% of total time (compiled   14 times, average 0.49 sec, max 0.75 sec, min 0.41 sec)
[2023.03.01-01.10.58:419][785]LogShaderCompilers: Display: ================================================
[2023.03.01-01.11.13:457][119]Cmd: MODE GRID=0
[2023.03.01-01.11.14:033][163]Cmd: MODE ROTGRID=0
[2023.03.01-01.11.14:613][208]Cmd: MODE SCALEGRID=0
[2023.03.01-01.15.50:760][534]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.03.01-01.15.50:764][534]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.01-01.15.50:764][534]PIE: New page: PIE session: TEST_THOMAS (2/03/2023, 3:15:50 am)
