Log file open, 03/01/23 08:45:46
[2023.02.28-20.46.45:925][572]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002182s)
[2023.02.28-20.46.45:925][572]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.002206s)
[2023.02.28-20.46.45:925][572]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-20.46.45:925][572]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.02.28-20.46.45:926][572]LogPlayLevel: PIE: World Init took: (0.000578s)
[2023.02.28-20.46.45:984][572]LogUObjectHash: Compacting FUObjectHashTables data took   2.25ms
[2023.02.28-20.46.45:985][572]LogAudio: Display: Creating Audio Device:                 Id: 18, Scope: Unique, Realtime: True
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.28-20.46.45:985][572]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.28-20.46.45:985][572]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.28-20.46.45:986][572]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.28-20.46.45:986][572]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.28-20.46.45:986][572]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.28-20.46.45:987][572]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.28-20.46.45:999][572]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.02.28-20.46.45:999][572]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.28-20.46.45:999][572]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.28-20.46.45:999][572]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.28-20.46.46:000][572]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=18
[2023.02.28-20.46.46:000][572]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=18
[2023.02.28-20.46.46:001][572]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=18
[2023.02.28-20.46.46:001][572]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=18
[2023.02.28-20.46.46:001][572]LogInit: FAudioDevice initialized.
[2023.02.28-20.46.46:001][572]LogAudio: Display: Audio Device (ID: 18) registered with world 'TEST_THOMAS'.
[2023.02.28-20.46.46:004][572]LogLoad: Game class is 'GameModeBase'
[2023.02.28-20.46.46:005][572]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-09.46.46
[2023.02.28-20.46.46:005][572]LogWorld: Bringing up level for play took: 0.000504
[2023.02.28-20.46.46:006][572]LogOnline: OSS: Created online subsystem instance for: :Context_34
[2023.02.28-20.46.46:009][572]PIE: Server logged in
[2023.02.28-20.46.46:010][572]PIE: Play in editor total start time 0.19 seconds.
[2023.02.28-20.47.00:014][749]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.47.00:015][749]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.47.00:015][749]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.02.28-20.47.00:015][749]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.47.00:019][749]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.28-20.47.00:026][749]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.47.00:083][749]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.47.00:084][749]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=18
[2023.02.28-20.47.00:085][749]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=18
[2023.02.28-20.47.00:092][749]LogUObjectHash: Compacting FUObjectHashTables data took   2.52ms
[2023.02.28-20.47.00:130][750]LogPlayLevel: Display: Destroying online subsystem :Context_34
[2023.02.28-20.47.00:134][750]LogViewport: Scene viewport resized to 481x284, mode Windowed.
[2023.02.28-20.47.06:341][ 60]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.28-20.47.06:386][ 60]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Error303/Widgets/UI_HUD" FILE="../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/Error303/Widgets/UI_HUD.uasset" SILENT=true
[2023.02.28-20.47.06:397][ 60]LogSavePackage: Moving output files for package: /Game/Error303/Widgets/UI_HUD
[2023.02.28-20.47.06:397][ 60]LogSavePackage: Moving '../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Saved/UI_HUDC62D42B54BA20ABD3D219496485D822C.tmp' to '../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/Error303/Widgets/UI_HUD.uasset'
[2023.02.28-20.47.06:406][ 60]LogFileHelpers: InternalPromptForCheckoutAndSave took 64 ms (total: 2.25 sec)
[2023.02.28-20.47.06:414][ 60]AssetCheck: New page: Asset Save: UI_HUD
[2023.02.28-20.47.06:414][ 60]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/Error303/Widgets/UI_HUD.UI_HUD
[2023.02.28-20.47.06:674][ 76]BlueprintLog: New page: Compile UI_HUD
[2023.02.28-20.47.06:749][ 76]LogUObjectHash: Compacting FUObjectHashTables data took   2.00ms
[2023.02.28-20.47.07:540][116]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.28-20.47.07:545][116]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.28-20.47.07:545][116]PIE: New page: PIE session: TEST_THOMAS (1/03/2023, 10:47:07 pm)
[2023.02.28-20.47.07:545][116]LogPlayLevel: Creating play world package: /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.47.07:548][116]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002274s)
[2023.02.28-20.47.07:548][116]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.002298s)
[2023.02.28-20.47.07:548][116]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-20.47.07:548][116]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.02.28-20.47.07:548][116]LogPlayLevel: PIE: World Init took: (0.000694s)
[2023.02.28-20.47.07:606][116]LogUObjectHash: Compacting FUObjectHashTables data took   1.80ms
[2023.02.28-20.47.07:607][116]LogAudio: Display: Creating Audio Device:                 Id: 19, Scope: Unique, Realtime: True
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.28-20.47.07:607][116]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.28-20.47.07:607][116]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.28-20.47.07:608][116]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.28-20.47.07:608][116]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.28-20.47.07:608][116]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.28-20.47.07:609][116]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.28-20.47.07:621][116]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.02.28-20.47.07:621][116]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.28-20.47.07:621][116]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.28-20.47.07:621][116]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.28-20.47.07:622][116]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=19
[2023.02.28-20.47.07:622][116]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=19
[2023.02.28-20.47.07:624][116]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=19
[2023.02.28-20.47.07:624][116]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=19
[2023.02.28-20.47.07:624][116]LogInit: FAudioDevice initialized.
[2023.02.28-20.47.07:624][116]LogAudio: Display: Audio Device (ID: 19) registered with world 'TEST_THOMAS'.
[2023.02.28-20.47.07:627][116]LogLoad: Game class is 'GameModeBase'
[2023.02.28-20.47.07:627][116]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-09.47.07
[2023.02.28-20.47.07:627][116]LogWorld: Bringing up level for play took: 0.000498
[2023.02.28-20.47.07:629][116]LogOnline: OSS: Created online subsystem instance for: :Context_35
[2023.02.28-20.47.07:632][116]PIE: Server logged in
[2023.02.28-20.47.07:633][116]PIE: Play in editor total start time 0.087 seconds.
[2023.02.28-20.47.08:924][202]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.47.08:924][202]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.47.08:924][202]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.02.28-20.47.08:924][202]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.47.08:928][202]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.28-20.47.08:936][202]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.47.08:993][202]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.28-20.47.08:993][202]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=19
[2023.02.28-20.47.08:994][202]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=19
[2023.02.28-20.47.08:998][202]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.47.09:000][202]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2023.02.28-20.47.09:034][203]LogPlayLevel: Display: Destroying online subsystem :Context_35
[2023.02.28-20.47.09:040][203]LogViewport: Scene viewport resized to 481x284, mode Windowed.
[2023.02.28-20.47.16:029][535]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.28-20.47.16:087][535]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Error303/Widgets/UI_HUD" FILE="../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/Error303/Widgets/UI_HUD.uasset" SILENT=true
[2023.02.28-20.47.16:099][535]LogSavePackage: Moving output files for package: /Game/Error303/Widgets/UI_HUD
[2023.02.28-20.47.16:099][535]LogSavePackage: Moving '../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Saved/UI_HUD7C31174540FD34EC7E8359AFE6EBBB98.tmp' to '../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/Error303/Widgets/UI_HUD.uasset'
[2023.02.28-20.47.16:107][535]LogFileHelpers: InternalPromptForCheckoutAndSave took 77 ms (total: 2.32 sec)
[2023.02.28-20.47.16:115][535]AssetCheck: New page: Asset Save: UI_HUD
[2023.02.28-20.47.16:115][535]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/Error303/Widgets/UI_HUD.UI_HUD
[2023.02.28-20.47.16:332][547]BlueprintLog: New page: Compile UI_HUD
[2023.02.28-20.47.16:424][547]LogUObjectHash: Compacting FUObjectHashTables data took   2.50ms
[2023.02.28-20.47.17:740][613]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.28-20.47.17:745][613]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.28-20.47.17:745][613]PIE: New page: PIE session: TEST_THOMAS (1/03/2023, 10:47:17 pm)
[2023.02.28-20.47.17:745][613]LogPlayLevel: Creating play world package: /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.47.17:747][613]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002221s)
[2023.02.28-20.47.17:747][613]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.002248s)
[2023.02.28-20.47.17:747][613]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-20.47.17:748][613]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.02.28-20.47.17:748][613]LogPlayLevel: PIE: World Init took: (0.000639s)
[2023.02.28-20.47.17:806][613]LogUObjectHash: Compacting FUObjectHashTables data took   2.05ms
[2023.02.28-20.47.17:807][613]LogAudio: Display: Creating Audio Device:                 Id: 20, Scope: Unique, Realtime: True
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.28-20.47.17:807][613]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.28-20.47.17:807][613]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.28-20.47.17:808][613]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.28-20.47.17:808][613]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.28-20.47.17:808][613]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.28-20.47.17:809][613]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.28-20.47.17:821][613]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.02.28-20.47.17:821][613]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.28-20.47.17:821][613]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.28-20.47.17:821][613]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.28-20.47.17:821][613]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=20
[2023.02.28-20.47.17:821][613]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=20
[2023.02.28-20.47.17:823][613]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=20
[2023.02.28-20.47.17:823][613]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=20
[2023.02.28-20.47.17:823][613]LogInit: FAudioDevice initialized.
[2023.02.28-20.47.17:823][613]LogAudio: Display: Audio Device (ID: 20) registered with world 'TEST_THOMAS'.
[2023.02.28-20.47.17:826][613]LogLoad: Game class is 'GameModeBase'
[2023.02.28-20.47.17:827][613]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-09.47.17
[2023.02.28-20.47.17:827][613]LogWorld: Bringing up level for play took: 0.000499
[2023.02.28-20.47.17:829][613]LogOnline: OSS: Created online subsystem instance for: :Context_36
[2023.02.28-20.47.17:831][613]PIE: Server logged in
[2023.02.28-20.47.17:832][613]PIE: Play in editor total start time 0.087 seconds.
[2023.02.28-20.47.27:765][445]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.47.27:765][445]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.47.27:765][445]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.02.28-20.47.27:765][445]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.47.27:769][445]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.28-20.47.27:777][445]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.47.27:833][445]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.28-20.47.27:833][445]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=20
[2023.02.28-20.47.27:835][445]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=20
[2023.02.28-20.47.27:838][445]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.47.27:840][445]LogUObjectHash: Compacting FUObjectHashTables data took   1.96ms
[2023.02.28-20.47.27:887][446]LogPlayLevel: Display: Destroying online subsystem :Context_36
[2023.02.28-20.47.27:892][446]LogViewport: Scene viewport resized to 481x284, mode Windowed.
[2023.02.28-20.47.48:451][998]LogDerivedDataCache: D:/Users/mds00002cj/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.061 and deleted 0 files with total size 0 MiB. Scanned 1230 files in 1226 folders with total size 27 MiB.
[2023.02.28-20.48.06:084][136]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.28-20.48.06:089][136]BlueprintLog: New page: Pre-Play auto-recompile
[2023.02.28-20.48.06:090][136]LogPlayLevel: [PlayLevel] Compiling UI_HUD before play...
[2023.02.28-20.48.06:239][136]LogUObjectHash: Compacting FUObjectHashTables data took   2.44ms
[2023.02.28-20.48.06:240][136]LogPlayLevel: PlayLevel: Blueprint regeneration took 152 ms (1 blueprints)
[2023.02.28-20.48.06:240][136]PIE: New page: PIE session: TEST_THOMAS (1/03/2023, 10:48:06 pm)
[2023.02.28-20.48.06:240][136]LogPlayLevel: Creating play world package: /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.48.06:243][136]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002215s)
[2023.02.28-20.48.06:243][136]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.002238s)
[2023.02.28-20.48.06:243][136]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-20.48.06:243][136]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.02.28-20.48.06:243][136]LogPlayLevel: PIE: World Init took: (0.000595s)
[2023.02.28-20.48.06:302][136]LogUObjectHash: Compacting FUObjectHashTables data took   2.19ms
[2023.02.28-20.48.06:303][136]LogAudio: Display: Creating Audio Device:                 Id: 21, Scope: Unique, Realtime: True
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.28-20.48.06:303][136]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.28-20.48.06:303][136]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.28-20.48.06:303][136]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.28-20.48.06:303][136]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.28-20.48.06:303][136]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.28-20.48.06:305][136]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.28-20.48.06:317][136]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.02.28-20.48.06:317][136]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.28-20.48.06:317][136]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.28-20.48.06:317][136]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.28-20.48.06:318][136]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=21
[2023.02.28-20.48.06:318][136]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=21
[2023.02.28-20.48.06:319][136]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=21
[2023.02.28-20.48.06:319][136]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=21
[2023.02.28-20.48.06:319][136]LogInit: FAudioDevice initialized.
[2023.02.28-20.48.06:319][136]LogAudio: Display: Audio Device (ID: 21) registered with world 'TEST_THOMAS'.
[2023.02.28-20.48.06:323][136]LogLoad: Game class is 'GameModeBase'
[2023.02.28-20.48.06:323][136]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-09.48.06
[2023.02.28-20.48.06:323][136]LogWorld: Bringing up level for play took: 0.000492
[2023.02.28-20.48.06:325][136]LogOnline: OSS: Created online subsystem instance for: :Context_37
[2023.02.28-20.48.06:328][136]PIE: Server logged in
[2023.02.28-20.48.06:329][136]PIE: Play in editor total start time 0.241 seconds.
[2023.02.28-20.48.15:311][895]LogNet: Browse: /Game/Error303/Maps/Main_Menu
[2023.02.28-20.48.15:311][895]LogLoad: LoadMap: /Game/Error303/Maps/Main_Menu
[2023.02.28-20.48.15:311][895]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.48.15:312][895]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.02.28-20.48.15:312][895]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.48.15:401][895]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.28-20.48.15:405][895]LogUObjectHash: Compacting FUObjectHashTables data took   2.44ms
[2023.02.28-20.48.15:413][895]LogAudio: Display: Audio Device (ID: 21) registered with world 'Main_Menu'.
[2023.02.28-20.48.15:413][895]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-20.48.15:413][895]LogAIModule: Creating AISystem for world Main_Menu
[2023.02.28-20.48.15:413][895]LogPlayLevel: PIE: World Init took: (0.000581s)
[2023.02.28-20.48.15:414][895]LogLoad: Game class is 'GameModeBase'
[2023.02.28-20.48.15:414][895]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_Main_Menu.Main_Menu up for play (max tick rate 0) at 2023.03.01-09.48.15
[2023.02.28-20.48.15:414][895]LogWorld: Bringing up level for play took: 0.000295
[2023.02.28-20.48.15:414][895]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.02.28-20.48.15:415][895]LogLoad: Took 0.103221 seconds to LoadMap(/Game/Error303/Maps/Main_Menu)
[2023.02.28-20.48.16:378][  2]LogNet: Browse: /Game/Error303/Maps/TEST_THOMAS
[2023.02.28-20.48.16:378][  2]LogLoad: LoadMap: /Game/Error303/Maps/TEST_THOMAS
[2023.02.28-20.48.16:378][  2]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_Main_Menu
[2023.02.28-20.48.16:379][  2]LogWorld: UWorld::CleanupWorld for Main_Menu, bSessionEnded=true, bCleanupResources=true
[2023.02.28-20.48.16:379][  2]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.48.16:470][  2]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.28-20.48.16:472][  2]LogUObjectHash: Compacting FUObjectHashTables data took   1.79ms
[2023.02.28-20.48.16:474][  2]LogPlayLevel: Creating play world package: /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.48.16:477][  2]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002348s)
[2023.02.28-20.48.16:477][  2]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS to /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS (0.002388s)
[2023.02.28-20.48.16:477][  2]LogAudio: Display: Audio Device (ID: 21) registered with world 'TEST_THOMAS'.
[2023.02.28-20.48.16:477][  2]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-20.48.16:477][  2]LogAIModule: Creating AISystem for world TEST_THOMAS
[2023.02.28-20.48.16:478][  2]LogPlayLevel: PIE: World Init took: (0.000652s)
[2023.02.28-20.48.16:478][  2]LogLoad: Game class is 'GameModeBase'
[2023.02.28-20.48.16:478][  2]LogWorld: Bringing World /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS.TEST_THOMAS up for play (max tick rate 0) at 2023.03.01-09.48.16
[2023.02.28-20.48.16:478][  2]LogWorld: Bringing up level for play took: 0.000471
[2023.02.28-20.48.16:479][  2]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.02.28-20.48.16:481][  2]LogLoad: Took 0.102829 seconds to LoadMap(/Game/Error303/Maps/UEDPIE_0_TEST_THOMAS)
[2023.02.28-20.48.23:704][589]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-20.48.23:704][589]LogWorld: BeginTearingDown for /Game/Error303/Maps/UEDPIE_0_TEST_THOMAS
[2023.02.28-20.48.23:704][589]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.02.28-20.48.23:704][589]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-20.48.23:707][589]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.28-20.48.23:714][589]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
